id,year,alterid,age,educ,sex,relig,race,a_talkto,a_sibling,a_parent,a_spouse,a_child,a_othfam,a_cowork,a_friend,a_neighbr,a_advisor,a_memgrp,a_other,n_nonmiss
855,2004,1,50,7,2,1,4,3,2,2,2,2,2,2,1,1,2,2,1,17
856,2004,1,70,6,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
862,2004,1,44,4,2,5,4,2,2,2,2,2,2,2,1,2,2,2,2,17
864,2004,1,33,6,2,5,5,1,2,2,2,2,2,2,1,2,2,2,2,17
865,2004,1,40,3,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,17
869,2004,1,46,3,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,17
870,2004,1,59,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
873,2004,1,36,5,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,17
874,2004,1,34,6,2,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
876,2004,1,53,7,1,4,5,1,2,2,2,2,2,2,1,2,1,2,2,17
877,2004,1,32,6,2,3,4,2,2,2,2,2,2,2,1,2,2,2,2,17
878,2004,1,56,7,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
885,2004,1,45,3,2,,4,1,2,2,2,2,1,2,2,2,2,2,2,16
887,2004,1,25,6,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
893,2004,1,45,3,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,17
895,2004,1,54,6,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,17
898,2004,1,33,3,1,4,3,1,2,2,1,2,2,2,1,2,2,2,2,17
899,2004,1,39,1,2,2,3,1,2,2,1,2,2,2,1,2,2,2,2,17
900,2004,1,27,3,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,17
902,2004,1,69,6,1,2,4,1,1,2,2,2,2,2,2,2,1,2,2,17
905,2004,1,55,6,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,17
906,2004,1,47,6,2,5,4,2,2,2,1,2,2,2,2,2,2,2,2,17
912,2004,1,25,4,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
914,2004,1,31,3,2,5,5,1,2,2,2,2,2,2,1,2,2,2,2,17
915,2004,1,56,6,2,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
919,2004,1,46,4,2,4,4,2,2,2,2,2,2,2,1,2,1,2,2,17
920,2004,1,48,7,1,4,4,1,2,2,1,2,2,2,1,2,1,2,2,17
921,2004,1,66,6,1,2,4,3,2,2,2,2,2,2,1,2,2,1,2,17
927,2004,1,45,7,1,,4,1,2,2,2,2,2,1,1,2,2,2,2,16
933,2004,1,48,3,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,17
936,2004,1,25,4,1,,4,2,2,2,2,2,2,2,1,2,2,1,2,16
939,2004,1,42,5,2,4,4,2,2,2,2,2,2,2,2,2,2,2,1,17
941,2004,1,57,5,2,5,4,1,2,1,2,2,2,2,2,2,2,2,2,17
942,2004,1,54,3,2,5,4,2,1,2,2,2,2,2,2,2,2,2,2,17
943,2004,1,50,,1,,4,1,2,2,2,2,2,2,1,2,2,2,2,15
944,2004,1,50,3,1,,4,1,2,2,1,2,2,2,2,2,2,2,2,16
945,2004,1,50,3,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
947,2004,1,32,4,2,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
950,2004,1,26,2,2,1,4,1,2,2,2,1,2,2,1,2,2,2,2,17
952,2004,1,44,3,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
955,2004,1,71,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,17
957,2004,1,31,4,1,5,5,1,2,2,2,2,2,1,1,2,2,2,2,17
958,2004,1,25,3,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
966,2004,1,55,4,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
967,2004,1,68,2,2,1,4,1,2,2,2,2,1,2,2,2,2,2,2,17
968,2004,1,44,2,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
975,2004,1,75,7,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
976,2004,1,40,7,1,2,4,2,2,2,2,1,2,2,2,2,2,2,2,17
978,2004,1,24,6,2,1,4,1,2,2,1,2,2,2,2,2,2,1,2,17
983,2004,1,36,3,2,,3,1,2,2,2,2,2,2,1,2,2,2,2,16
986,2004,1,34,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
987,2004,1,31,5,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
988,2004,1,37,3,2,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
994,2004,1,26,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,17
995,2004,1,24,4,2,3,4,1,2,2,2,2,2,2,1,2,2,2,2,17
997,2004,1,36,3,1,4,2,1,2,2,2,2,2,2,1,2,2,2,1,17
998,2004,1,64,3,1,,2,1,2,2,2,2,2,2,1,2,2,2,2,16
999,2004,1,18,2,2,5,5,3,2,2,2,2,2,2,1,2,2,2,2,17
1000,2004,1,35,7,2,3,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1001,2004,1,68,6,1,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1005,2004,1,56,7,1,5,2,3,2,2,2,2,2,2,1,2,2,1,2,17
1009,2004,1,36,3,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1015,2004,1,30,4,1,4,4,1,1,2,2,2,2,2,1,2,1,2,2,17
1017,2004,1,56,6,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1023,2004,1,28,2,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1026,2004,1,62,1,1,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1027,2004,1,51,2,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1031,2004,1,45,6,1,2,4,2,2,2,2,1,2,2,2,2,2,2,2,17
1034,2004,1,52,4,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1035,2004,1,26,3,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
1036,2004,1,67,6,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1037,2004,1,59,7,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1039,2004,1,58,7,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1041,2004,1,78,7,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,17
1043,2004,1,52,3,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1049,2004,1,39,3,1,5,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1050,2004,1,31,7,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1054,2004,1,37,7,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1055,2004,1,36,5,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1061,2004,1,57,7,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,17
1063,2004,1,53,6,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,17
1065,2004,1,68,3,2,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
1066,2004,1,36,3,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1067,2004,1,72,3,1,2,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1068,2004,1,50,4,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1072,2004,1,24,5,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1073,2004,1,49,5,2,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1080,2004,1,53,4,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1081,2004,1,27,7,2,1,4,1,2,2,1,2,2,1,1,2,2,1,2,17
1084,2004,1,45,3,2,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1087,2004,1,26,6,2,1,4,1,2,2,2,2,2,1,1,2,2,1,2,17
1091,2004,1,75,3,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,17
1092,2004,1,40,6,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1093,2004,1,51,7,2,2,4,2,2,2,2,2,2,2,1,2,1,2,1,17
1095,2004,1,34,3,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,17
1098,2004,1,57,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1100,2004,1,39,4,2,2,4,1,2,2,2,2,1,2,1,2,2,2,2,17
1103,2004,1,33,3,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,17
1110,2004,1,44,4,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,17
1111,2004,1,67,1,2,1,4,1,2,2,2,2,1,2,1,2,2,2,2,17
1113,2004,1,25,3,1,5,4,4,2,2,2,1,2,2,2,2,2,2,2,17
1114,2004,1,66,2,1,5,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1116,2004,1,45,3,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1119,2004,1,45,7,1,,5,4,2,2,1,2,2,2,2,2,1,2,2,16
1120,2004,1,46,4,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1121,2004,1,44,3,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1122,2004,1,49,3,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1123,2004,1,60,3,2,,4,2,2,1,2,2,2,2,1,2,2,2,2,16
1129,2004,1,19,4,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1130,2004,1,64,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1134,2004,1,42,2,1,5,4,1,2,2,2,2,2,2,1,2,2,2,1,17
1136,2004,1,30,7,1,1,4,1,2,2,1,2,2,2,1,2,1,2,1,17
1137,2004,1,54,4,2,5,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1148,2004,1,33,7,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1151,2004,1,74,3,2,2,4,1,1,2,2,2,2,2,1,2,1,2,2,17
1153,2004,1,31,6,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1155,2004,1,54,6,2,1,4,1,2,1,2,2,2,2,1,2,2,2,2,17
1160,2004,1,22,6,2,2,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1162,2004,1,46,5,1,1,4,3,2,2,2,1,2,2,2,2,2,2,2,17
1169,2004,1,60,3,1,2,4,1,2,2,2,2,2,1,1,2,2,2,2,17
1172,2004,1,50,3,1,2,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1173,2004,1,50,3,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1174,2004,1,30,3,2,2,3,1,2,2,1,2,2,2,1,2,1,2,2,17
1176,2004,1,76,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,17
1177,2004,1,49,2,1,,2,2,1,2,2,2,2,2,2,2,2,2,2,16
1180,2004,1,58,2,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1184,2004,1,59,,2,4,4,1,2,2,2,2,2,2,1,2,2,2,2,16
1185,2004,1,39,5,1,,4,1,2,2,2,2,2,1,2,2,2,2,2,16
1189,2004,1,44,3,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1191,2004,1,52,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1193,2004,1,50,4,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1194,2004,1,34,4,2,,4,2,1,2,2,2,2,2,2,2,2,2,2,16
1195,2004,1,67,3,1,4,4,2,2,2,2,2,2,2,2,2,2,2,1,17
1198,2004,1,39,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1202,2004,1,30,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1204,2004,1,65,3,1,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
1205,2004,1,47,3,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1208,2004,1,30,3,2,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1220,2004,1,69,2,2,1,4,1,2,2,2,2,2,1,1,2,1,1,2,17
1228,2004,1,56,2,1,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1230,2004,1,70,3,2,1,4,3,1,2,2,2,2,2,2,2,2,2,2,17
1234,2004,1,33,4,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1237,2004,1,26,4,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1244,2004,1,43,6,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1246,2004,1,69,2,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1247,2004,1,49,6,1,1,4,1,2,2,1,2,2,2,1,2,2,1,2,17
1252,2004,1,32,6,2,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1253,2004,1,,3,2,,4,2,2,2,2,2,2,2,1,2,2,2,2,15
1256,2004,1,39,6,2,2,4,3,1,2,2,2,2,2,1,2,1,2,2,17
1258,2004,1,55,6,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
1261,2004,1,30,4,1,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1264,2004,1,59,2,2,1,4,1,1,2,2,2,2,2,1,2,2,2,2,17
1268,2004,1,30,3,2,4,4,1,2,2,2,2,1,2,1,2,2,2,2,17
1271,2004,1,37,3,1,,4,1,2,2,2,2,1,2,2,2,2,2,2,16
1272,2004,1,75,6,1,1,4,4,2,2,2,2,2,2,1,2,2,2,2,17
1273,2004,1,40,6,2,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
1274,2004,1,53,6,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,17
1275,2004,1,51,2,2,1,4,1,1,2,2,2,2,2,1,1,2,2,2,17
1277,2004,1,33,3,1,2,4,1,1,2,2,2,2,2,1,1,1,2,2,17
1278,2004,1,53,6,1,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1280,2004,1,39,6,2,4,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1281,2004,1,22,4,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1283,2004,1,14,1,2,4,4,1,2,2,2,1,2,2,1,2,1,2,2,17
1286,2004,1,62,3,1,2,4,2,1,2,2,2,2,2,1,2,1,2,2,17
1293,2004,1,42,4,2,,4,3,2,2,2,2,2,2,1,2,2,2,2,16
1294,2004,1,47,4,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1296,2004,1,82,7,1,4,4,1,2,2,2,2,2,2,1,1,2,2,2,17
1299,2004,1,36,3,1,2,2,3,2,2,2,2,2,2,1,1,2,2,2,17
1300,2004,1,22,4,2,4,4,1,2,2,1,2,2,2,1,2,2,1,2,17
1305,2004,1,32,3,2,1,4,1,2,2,2,1,2,2,1,2,1,2,2,17
1307,2004,1,43,6,2,1,4,2,2,2,2,1,2,2,1,2,2,2,2,17
1310,2004,1,25,3,2,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
1312,2004,1,56,6,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1316,2004,1,35,3,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1321,2004,1,34,5,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1323,2004,1,48,2,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
1324,2004,1,23,1,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,17
1325,2004,1,48,0,2,2,3,2,2,1,2,2,2,2,1,2,1,2,2,17
1326,2004,1,43,3,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1327,2004,1,57,5,1,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1332,2004,1,32,3,2,4,4,2,2,2,1,2,2,2,2,2,2,2,2,17
1333,2004,1,42,4,2,1,4,2,2,2,2,2,2,1,1,2,2,1,2,17
1336,2004,1,53,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1337,2004,1,36,3,2,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1338,2004,1,54,3,2,4,4,1,2,2,2,2,1,2,1,2,1,2,2,17
1339,2004,1,40,6,2,,4,1,2,2,1,2,2,2,1,2,2,2,2,16
1341,2004,1,55,7,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1342,2004,1,43,3,1,,4,2,2,1,2,2,2,2,1,2,2,2,2,16
1344,2004,1,37,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1345,2004,1,60,7,1,5,5,2,2,1,2,2,2,2,2,2,2,2,2,17
1348,2004,1,27,3,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1350,2004,1,64,6,2,1,4,1,1,2,2,2,2,2,1,2,2,2,2,17
1351,2004,1,47,3,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,17
1353,2004,1,66,3,2,1,4,2,2,1,2,2,2,2,1,1,2,2,2,17
1354,2004,1,50,4,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1359,2004,1,64,4,1,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1362,2004,1,70,3,1,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1363,2004,1,57,1,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1364,2004,1,,,1,1,4,3,2,2,2,2,2,2,2,2,1,2,2,15
1365,2004,1,38,4,2,2,4,1,2,2,1,2,2,2,1,2,2,1,2,17
1370,2004,1,40,5,2,4,4,2,2,2,2,2,1,2,1,2,2,2,2,17
1373,2004,1,31,4,1,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1374,2004,1,36,6,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1377,2004,1,48,3,2,1,4,1,2,2,1,2,2,2,1,2,2,1,2,17
1380,2004,1,30,5,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,17
1382,2004,1,77,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,17
1383,2004,1,26,1,2,4,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1385,2004,1,50,3,1,1,4,2,2,2,2,2,1,2,2,2,2,2,2,17
1386,2004,1,28,7,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1387,2004,1,48,5,2,,2,1,2,2,2,2,2,2,2,2,2,1,2,16
1388,2004,1,66,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,17
1390,2004,1,25,6,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,17
1398,2004,1,26,6,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1399,2004,1,63,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,17
1401,2004,1,54,4,2,2,4,1,2,2,1,2,2,2,1,2,1,1,2,17
1403,2004,1,40,6,1,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1405,2004,1,50,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,1,17
1406,2004,1,29,6,1,1,4,1,2,2,1,2,2,2,1,2,2,1,2,17
1408,2004,1,61,7,2,3,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1412,2004,1,63,2,1,2,4,2,1,2,2,2,1,2,2,2,2,2,2,17
1413,2004,1,27,4,2,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1416,2004,1,53,3,2,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
1418,2004,1,33,3,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1421,2004,1,56,6,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1428,2004,1,53,3,1,,4,2,2,2,2,2,2,2,2,2,1,2,2,16
1429,2004,1,22,3,1,,4,3,2,2,2,2,2,1,1,2,2,2,2,16
1430,2004,1,58,7,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1431,2004,1,17,2,1,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
1432,2004,1,45,2,1,5,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1437,2004,1,62,3,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
1441,2004,1,44,3,2,2,4,1,2,2,2,2,2,1,1,2,2,1,2,17
1443,2004,1,62,4,2,1,4,1,2,2,2,2,2,2,1,1,2,2,2,17
1445,2004,1,48,3,2,4,4,2,2,1,2,2,2,2,1,2,2,2,2,17
1446,2004,1,50,6,2,,4,4,2,2,2,2,2,2,1,2,1,2,2,16
1448,2004,1,48,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1452,2004,1,56,7,1,1,4,2,2,1,2,2,2,1,2,1,2,2,2,17
1457,2004,1,28,,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,16
1458,2004,1,22,4,1,1,4,1,2,2,2,2,2,2,1,2,2,1,2,17
1463,2004,1,42,6,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,17
1464,2004,1,34,5,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,17
1465,2004,1,23,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1466,2004,1,55,6,1,1,4,2,2,1,2,2,2,2,1,2,1,1,2,17
1468,2004,1,34,7,2,,2,4,2,2,2,2,2,2,1,2,2,2,2,16
1470,2004,1,26,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1475,2004,1,22,6,1,1,4,1,2,2,2,2,2,1,1,2,2,1,2,17
1479,2004,1,24,3,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,17
1480,2004,1,53,5,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
1481,2004,1,56,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,17
1483,2004,1,35,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1494,2004,1,42,0,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1495,2004,1,,3,1,,4,1,2,2,2,2,1,2,2,2,1,2,2,15
1496,2004,1,79,4,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1500,2004,1,26,2,2,1,4,2,2,2,2,1,2,2,1,2,2,2,2,17
1505,2004,1,22,4,1,1,3,1,2,2,2,2,2,2,1,1,2,1,2,17
1506,2004,1,56,7,1,2,4,4,2,2,2,2,1,2,2,2,2,2,2,17
1507,2004,1,22,3,1,,4,1,2,2,2,2,2,2,1,2,2,1,1,16
1509,2004,1,67,3,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1510,2004,1,34,3,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1516,2004,1,68,3,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,17
1523,2004,1,35,6,1,5,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1524,2004,1,63,4,2,1,4,1,2,1,2,2,2,2,1,1,1,2,2,17
1525,2004,1,76,3,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1529,2004,1,77,6,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1531,2004,1,22,5,1,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1537,2004,1,17,2,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,17
1539,2004,1,21,3,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,17
1540,2004,1,30,3,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1541,2004,1,63,2,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1542,2004,1,49,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1547,2004,1,32,7,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,17
1551,2004,1,38,6,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,17
1554,2004,1,27,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,17
1557,2004,1,26,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,17
1558,2004,1,43,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1562,2004,1,40,6,1,,4,1,2,2,2,2,2,2,2,1,2,2,2,16
1566,2004,1,46,4,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,17
1569,2004,1,29,6,2,5,4,1,2,2,1,2,2,2,1,2,1,2,2,17
1573,2004,1,24,3,2,5,2,1,2,2,2,2,2,2,1,2,2,2,2,17
1574,2004,1,45,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1575,2004,1,46,3,1,,4,1,2,1,2,2,2,2,2,2,1,2,2,16
1578,2004,1,26,4,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,17
1581,2004,1,60,7,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1585,2004,1,27,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1587,2004,1,72,,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,16
1588,2004,1,83,2,1,3,4,2,2,2,2,2,1,2,2,2,2,2,2,17
1590,2004,1,24,6,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1596,2004,1,47,6,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,17
1600,2004,1,72,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
1602,2004,1,55,4,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
1611,2004,1,67,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1612,2004,1,77,3,1,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1618,2004,1,60,5,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
1623,2004,1,48,3,2,5,4,1,2,2,2,2,1,2,2,2,2,2,2,17
1627,2004,1,62,6,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1628,2004,1,55,3,1,4,2,4,2,2,2,2,2,2,1,2,2,2,2,17
1630,2004,1,50,6,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1632,2004,1,51,3,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1634,2004,1,70,3,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,17
1635,2004,1,72,6,2,1,4,4,2,2,2,2,2,2,1,2,2,2,2,17
1637,2004,1,62,7,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1639,2004,1,39,7,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1641,2004,1,39,6,2,5,4,1,2,2,2,2,1,2,2,2,2,2,2,17
1645,2004,1,36,3,2,5,5,2,2,2,2,2,2,2,1,2,2,2,2,17
1650,2004,1,22,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1654,2004,1,30,6,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1656,2004,1,50,6,2,1,4,1,2,2,2,1,2,2,1,2,2,1,2,17
1657,2004,1,30,7,2,4,4,1,2,2,1,2,2,1,1,2,1,2,2,17
1660,2004,1,44,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
1661,2004,1,75,4,2,1,4,1,2,1,2,2,2,2,1,2,2,2,2,17
1663,2004,1,54,7,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
1664,2004,1,29,7,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1665,2004,1,50,7,2,1,4,3,2,2,2,2,2,2,2,2,1,2,2,17
1666,2004,1,54,7,1,1,4,2,2,2,2,2,2,1,1,2,1,2,2,17
1667,2004,1,71,7,1,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1672,2004,1,30,3,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1673,2004,1,54,5,2,5,4,1,2,1,2,2,2,2,2,2,1,2,2,17
1675,2004,1,36,7,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
1680,2004,1,39,5,2,2,4,1,2,2,1,2,2,1,1,2,2,1,2,17
